m,v0,vmax,umax
1615.0227427978352,14.213422090916902,23.486119394033434,0.21371910859285614
1975.754343817581,12.812477425115713,22.814524347761097,0.2072447317632198
1782.831525995733,13.986200148198929,24.86939925753601,0.28995819181634813
1560.9138446998763,13.663871891873468,24.755095828451587,0.2406931204415132
1398.0118006197245,15.064669016385153,24.999753875408054,0.22712928747663327
1926.044470582407,14.858297460067197,22.39309299403867,0.2714933859941993
1777.8029177545159,13.304906276004873,23.562107468878583,0.20954801565198308
1939.862183778501,14.422772314100753,23.925086074673622,0.27353818074437086
1883.8147234088633,15.219501539502284,25.98739092157394,0.2564512001695049
1383.1588686004013,14.26939227272902,22.38648916345918,0.25090484487708925
1395.6590238317485,13.941193427310374,23.110987029114057,0.21200640714762142
1792.1629244610258,13.70801165946636,23.889222019620618,0.2942185085691852
1411.7005782180509,15.177432212650855,23.925258243795334,0.26190184988372994
1481.7528849179525,14.338429187392592,23.58704799174648,0.2812449324275052
1638.970103151517,13.336760287517647,24.361032982551876,0.296142729635696
1963.8172686614255,13.920414547393682,23.32426144088215,0.28968955884355607
1616.7397046464655,14.42304339395375,25.216600328224214,0.2063104411496844
1589.0129419531756,13.255936254822474,21.705719135118304,0.2033747406564356
1513.1398069671193,13.772935431056686,21.872118894646096,0.2881030872519017
1664.2504122110854,13.932269582746892,24.287823376538267,0.22012015175182273
1692.9146225913555,14.81235020956685,24.82423042172333,0.2020007523208681
1864.4674849064822,13.980641497054364,23.909064741293587,0.2531249753467073
1323.2725490655357,12.821885416530383,22.429010991692717,0.2565124635565564
1947.733278068487,14.177162768981802,23.993990346324946,0.2027285339489084
1808.8931425646701,14.88329630487071,22.490971602304576,0.2629043330712773
1739.3469307956718,15.012909171662088,21.655749738473016,0.2404649265528215
1697.572888896672,13.995667770525843,23.231221296277635,0.29197733219301575
1824.0330398098188,12.91024485599509,24.559063231370278,0.24005595662224177
1710.9379439904226,14.071270664696831,25.226514408951623,0.2902313510396797
1721.9721925412603,13.918888282542392,22.986276582881864,0.28195255748492865
1965.0174082143674,13.403295070210124,23.259987583625882,0.22813880946407109
1969.9386644609672,12.82730824566802,24.84060548266224,0.25758232495510336
1783.206985031164,14.499250807541987,25.442259354792576,0.2702705872189708
1442.3831007072026,14.725865962147484,24.559319999173518,0.2951935512297897
1404.0352756493905,13.455307417795071,22.202610669811584,0.2713241920311797
1946.4278779017454,12.56668482625229,23.83074437503169,0.2756100643031709
1474.2661493525416,13.12580024966438,22.50686838787501,0.2169427775452579
1394.7893079909254,14.621501582880642,22.970709126220125,0.24138348575288432
1790.688939939369,14.06894453352468,25.271405696115497,0.20040577070583593
1511.605581828885,13.009669100339032,21.678245621996393,0.254891409503552
1320.1744440163648,15.221958206545303,24.063131323515382,0.21355592321934955
1767.2778975749432,14.491400021480658,23.906721238939323,0.26674450653742043
1575.1974361399627,14.1291894130926,25.42656146704451,0.24157401232196993
1550.9009043636295,13.95928015481481,25.801416848340278,0.23817132185231918
1552.7104812756197,12.781510434970173,21.854966112886036,0.26383707622455305
1853.140064603082,14.19887398983823,24.998566533311994,0.243022927550673
1822.0238174795131,14.077188708656507,21.937897828981573,0.2163209529766076
1379.6158084036701,12.645274436981788,23.339903283747013,0.23104636371959272
1335.8386466881284,13.485147795584007,23.31544348865367,0.2684565321923083
1353.9232521347774,13.286703470774114,25.975648281370717,0.23259623592100867
1923.1049935527258,13.476089394652782,24.32747231064619,0.23699934319773355
1858.6968483036198,14.443669599480703,25.68926691811814,0.20061970453969846
1448.6973645199034,13.713567798017138,24.795073727873135,0.2619526015079557
1900.6891523141787,14.690735743878145,23.008908518603324,0.263641579488174
1833.787030975155,15.07927717896032,26.152281200925454,0.2144186887679441
1693.7843071357572,14.523575111325298,23.323462767279178,0.27641896971099283
1963.2765419003827,14.406772247603042,26.08135519095826,0.2819794027419426
1421.8652770351798,13.502915844544729,23.61212552068012,0.21922322937120545
1764.681363759379,15.170085683543721,22.141584186853397,0.28978248413368796
1563.4269897905995,13.739995245740769,23.943279181531526,0.2902997894268166
1796.277489829649,12.71931120725465,23.54679427007835,0.2845334424153856
1762.2644071885795,13.577426032558108,25.8962559940035,0.26369736844169184
1412.9219080895634,13.45838950242154,24.37472867762224,0.25147598101148066
1747.0308474136666,13.539523228025061,23.660086351165326,0.29603810893415095
1684.5532833589689,15.112898324679417,25.416791397700337,0.23846354692480978
1669.8880218648162,14.796920283375194,26.188652986539566,0.2603305539494372
1955.5199172948242,12.596653918199236,23.120045995351173,0.27036582096862233
1362.493486836361,14.147971615092544,23.29739342845329,0.27066076324453625
1322.843272845395,12.927309995939414,26.111945847883778,0.2192961913152683
1893.0288427102316,12.951579584653112,23.65275454800926,0.21854819457715563
1757.712991743021,14.955236471822996,22.28662768048227,0.21876485366783985
1347.809263857875,14.534403171590581,23.502386868710428,0.21664263992307703
1816.3259389737811,14.53881791044877,22.713623390698384,0.20987422072029172
1338.8386881474228,14.841471210262188,21.894974442264502,0.26526559077708944
1915.460254254982,13.872136419247559,23.979808250187457,0.23582184573179352
1501.1120735891639,12.902905139239614,24.406692774604775,0.2067618658818727
1384.1699607082105,13.860978889045805,22.16208828901833,0.21505243522126952
1917.0837643171346,14.985645203187383,23.809223402308636,0.2111706095863119
1347.7791635958247,12.675955957528593,23.17588564344612,0.2843091484947786
1548.915896028381,12.74512357152866,22.072675101290063,0.2556062584976855
1597.9418866872186,13.001488548665852,25.672474998555593,0.2533049074921326
1974.333938187664,13.292768819278194,22.019833699102925,0.24603397988585463
1631.9727192354994,13.334543503550247,21.997625476857696,0.24260094363070023
1939.8714987879807,14.093226157750562,25.032486271304396,0.256971459815916
1911.8187818205108,13.635370380079765,21.993930521391388,0.25292660668406125
1928.436813975839,14.50082727834865,24.420910229184393,0.2205901953854956
1666.3817681676887,12.545611540967762,22.799879606314445,0.2619872037350042
1354.407327808603,14.825715731974475,25.764856713376584,0.20347299385884407
1710.0504843869703,13.841562099794235,25.927035987203066,0.2541382203212676
1366.9013854279017,12.594505069294176,24.56198163447051,0.2633205419640173
1755.5440968254857,13.26345923064304,25.54448416385086,0.22754848367544897
1972.5873179160028,14.51676590203598,22.139122984595474,0.20032634400881458
1560.2163504952189,13.144783908213247,23.954004656919643,0.2342168699148347
1704.6965495413215,14.687593330371046,23.11814160817,0.24642972717017894
1344.722760299176,13.75994424552764,23.341026486448413,0.2548451504496547
1345.4975840288382,13.009557592589173,23.222755495837397,0.24156788553021102
1384.6302574829335,14.973382398535351,23.963439393283355,0.2952159293056239
1451.4541652665532,13.984254164731816,23.670323042589267,0.21047626410035425
1799.3318133465461,13.733692070060947,25.59395643979651,0.2530839153990445
1878.324023942872,14.780952403210762,22.383515428396308,0.23470123099039925
1572.9255714295014,14.385735926644674,24.817020899630034,0.22216128480031563
1903.2175909296702,13.632022525247624,25.067069501534466,0.2966993153183655
1429.2457886764807,14.988169288122311,24.161090674318846,0.2636245972023915
1565.4200796309515,14.953148634509205,26.116222114488096,0.27028921339768613
1422.3180081115415,14.752282060061278,23.686856533307434,0.28819903350485715
1703.446783536222,13.707360794675447,25.786584797043567,0.252535700374385
1441.1201572015939,13.751560661638395,25.873239698526113,0.238250754195039
1811.7901193101602,14.023894143767395,22.680721822564646,0.2934006014342871
1806.4624926747788,13.805692058445471,26.360172219980463,0.29848785559305646
1329.832685765733,14.425965828673972,26.265499005038556,0.22762845728437345
1564.7120272327645,13.565460150979948,24.6762373277903,0.23812852141971605
1837.3442607952147,14.040675471728832,22.391000725064604,0.2951494849397975
1670.4700604748186,13.47396713105047,24.455060376680752,0.2891228183497584
1827.31696482776,13.948375050927206,23.763134923807023,0.22677499734012774
1832.615596410683,14.053633647677886,24.730203877489423,0.2695278443265517
1907.6656961475,15.032432757417423,24.123034603733664,0.2801764705179948
1341.3958113819212,14.720480561447834,23.38175457566583,0.20877675583087912
1569.0493629745743,14.46983197070658,25.215586237129138,0.23196358243110812
1452.6500448835798,13.640790414110725,25.401825084713405,0.22040207922205438
1528.1778392989522,13.144651844051507,21.719479954421356,0.2948566858985661
1476.098203173838,12.885227077275982,24.844789756048165,0.2944419446988155
1633.3375188045866,13.2499236726843,21.812048907905798,0.27498861218938164
1425.197078188317,13.348104599252473,22.912287122404475,0.23642323953043107
1644.2306063635642,13.05541038265957,22.15930248584009,0.22505465832267643
1602.7666259344883,15.276756565224652,23.43703384796979,0.2810717005045971
1440.2864972073428,13.056232628243645,24.34297663631689,0.21608391693772414
1334.7791238557293,14.379056391585374,25.540986883748637,0.201416466204397
1555.5141003058009,13.83892099428404,22.393029124645796,0.21324462972672012
1781.8974702031908,15.091510993765485,24.993908926091716,0.23355305339852356
1450.4706061228148,13.746309773847582,23.214025182720277,0.24186877975469082
1737.2381981371132,14.221709010068187,22.57491590286027,0.28895307215959604
1406.4941400193654,13.763463743659829,23.48484695475116,0.24947099843139808
1334.2917159912006,14.020614820447797,24.114618753467102,0.22516491599214453
1631.780304342261,14.06560632871448,25.717358867170923,0.2642776658566704
1549.2009608406804,14.51594273272009,24.795750560696447,0.27825951448030456
1779.6581049550934,13.0804295469901,22.944981316764277,0.29111113587517223
1362.9443588431607,14.804477110730161,24.882119567833684,0.29243638547479733
1343.3747162950838,13.38567437770675,25.881191013346697,0.24857672203471612
1431.470521208729,14.823397952743932,23.59019880499757,0.2583500214003671
1395.5635624938773,14.742385965211366,22.63155467545955,0.23622823997588885
1511.2827720602654,14.978966801707791,23.577660186255937,0.24999184460702867
1979.2288444563212,13.314043280352168,25.773467097310096,0.28862059396616613
1949.6796753888063,13.892648090379682,24.048944386420388,0.2405251150790484
1624.277036435913,15.24215123274715,22.44587780783015,0.2565597671817292
1971.285341876846,13.617289487798349,23.645716547296676,0.25990058272502903
1520.5305685971834,13.834578470056215,24.979313318818868,0.24666673859634428
1506.7887419771787,14.70799236696452,24.33671416143976,0.2383687851409914
1489.8954474380553,13.730822889213965,26.257644048729905,0.2594779820882927
1409.1920387527953,12.661686957387586,22.94619321467732,0.22701787388773295
1390.0546708356044,14.42042740511918,23.700748167518285,0.2879452592198933
1699.9616960764833,14.77384995446318,24.372502719625462,0.2288101401324256
1468.1372652846803,13.56524507719037,24.625578956074673,0.2700093592850351
1921.9748556187415,12.752483172191502,22.379038323706702,0.2874025825119942
1404.4453384854764,13.390266271309194,25.30363724722518,0.20017515641062494
1899.275332123472,12.818773787639843,25.057496316065777,0.253935880115833
1886.4083920585504,13.523753129865403,25.275385669875696,0.24283079556282408
1901.7360758414638,14.799477959869595,24.878802182004772,0.2274044721411431
1763.1792212642015,14.491261125273418,23.973117647772785,0.21993381627240968
1734.55131789913,13.949264563422691,25.43053972171902,0.22685119304464704
1925.1106559852558,13.627552535023584,22.014286611747387,0.29898905503208933
1384.8570616490292,14.27057851557152,22.185807032823284,0.20181015418814602
1603.1196137708284,13.736822174365576,26.193697050675475,0.28267895315560027
1818.4913967412683,14.861590156105246,24.931104120576027,0.2503475603743543
1793.7028826343753,12.789539059513155,23.589773573180967,0.24615192070769198
1707.5439927977586,14.077754150428532,23.322028385014733,0.2652911967976515
1951.406985759929,13.309732328403662,23.806957511776,0.2735781479370263
1527.2523674613558,14.51808978131081,25.87486404588564,0.28684170443322315
1387.180393366954,13.704136251267757,23.937512243198228,0.2203719075561864
1878.8539732474344,13.827558997951696,21.933433551760555,0.2569728546616037
1398.9010421998626,14.182879521472474,24.00232474268656,0.23166509810941102
1399.3760720700423,13.05496680622856,21.944990396128453,0.2909488464461797
1531.6902077420966,13.529458425614948,23.90636797321547,0.2607491718166267
1498.880564285708,14.775307661352816,24.824406936872272,0.260528399178659
1711.7468242721143,14.798112667336271,23.471513240361375,0.2606156850333515
1863.550584621282,13.397640899216107,24.21938070561904,0.28121016901675194
1450.8276392819607,15.166580122336896,22.680678940686914,0.25406286501202907
1372.206496675584,13.286873475606718,24.716609873447073,0.22787077031499617
1677.9472623435597,13.34639054717444,22.16316019868622,0.2550393749343317
1633.401038875819,13.877613222123905,25.738471350440552,0.27183083811078096
1963.8575412378295,14.313212450359092,24.809243627470646,0.2921969314463446
1435.5209718855483,13.527759021949372,22.526406940358303,0.26747433971646345
1471.6786882090082,12.936425395219157,23.892818489013944,0.2812456166042039
1576.7815300002683,13.921646943155634,25.807450661059594,0.2771903496311548
1339.5341881725071,14.566033552002184,23.093513879287396,0.20569449322554442
1754.506863056807,14.870817776545847,21.67449212003504,0.24138426366769467
1610.6352077363927,13.80193537229323,25.081854378421724,0.22142290539626933
1692.1453912997,13.57778639806854,23.960095367097058,0.27946714997034894
1726.3808429376636,15.043495146966364,25.701579435047364,0.25997263089323897
1732.9168957381278,13.048124129524547,25.455257459623233,0.27639331070024686
1508.3567863539442,12.785979258833118,23.313673632841176,0.21990104422846438
1907.1592155424723,14.575298146694507,23.846041214912713,0.21413994577273773
1372.78648775319,14.769485237744073,22.66264216229451,0.28237516218358416
1620.5644237695733,12.83757743963945,26.32945406950405,0.2716555630863164
1392.517142055013,12.885737809861963,23.198659220834244,0.28752711216381477
1588.6141290489468,12.719343779426703,24.808384267744714,0.22880508749454706
1536.9795168137628,14.382730697738356,23.08618705164492,0.2037643940998098
1367.3052083058724,12.63085718548464,24.936452453117667,0.2575109432663326
1723.2873296266134,12.882734836132121,22.152052152733567,0.2416649338148964
1885.2376157067388,12.560743383303326,24.16638207134869,0.28365110824154066
1859.8892727197217,13.479812377518073,25.083565287691982,0.27887562381740644
1605.8653619196268,15.082252810994914,25.715158792409216,0.2469773287172295
1388.081153668305,14.957070085743657,23.809199884282,0.22334564711917346
1354.740843113958,13.873038164464473,23.455175869585545,0.2391589498798571
1969.9319330101682,14.558089416981863,25.856507434136528,0.24377611011473194
1479.8401298975532,12.589676963660706,26.241714088112104,0.29608115174282884
1802.7549548860563,12.538396726974627,24.613375127916633,0.20664358492369972
1861.1500607134935,14.836106905029773,24.76660285690668,0.20547068279970182
1347.0070134986117,13.502482639161592,25.677983865529832,0.28033344913711006
1378.3507957985557,14.48748100099799,23.52289348315825,0.29107366582414834
1574.5366160142244,12.66171292895158,24.080185188371082,0.20870218355207082
1545.898881913056,14.833427960028336,25.968506613841353,0.2315739924886004
1978.8409607681044,13.711982078658794,21.943144220186632,0.22892432180984648
1477.9010035717035,14.308290363113754,24.11795789116342,0.21984864523607853
1436.0227340099766,14.893098333964378,22.63861057993892,0.2672026314386287
1387.3999801253683,13.106601583549011,25.99245137228783,0.21052853011341904
1556.6963702802038,14.08826763552925,21.720186042612482,0.27073525437834656
1695.4570700673244,14.480522264967163,23.04741606554147,0.25046983419544183
1326.5947997205471,14.406322636908953,22.09976134136267,0.23738539544628243
1348.1074881957556,14.426259339449775,24.65684682469442,0.24580904828042333
1737.6232773653153,12.974122401361345,26.123743968556283,0.2834178672006672
1790.9937552304239,12.85790575498938,21.890713205729817,0.2363945524795635
1692.23271783223,12.688009850734792,24.126056531196642,0.24135818834925135
1632.4582065603233,12.677321022314345,25.429283781029426,0.2446326451957883
1631.79205886867,15.155569186663326,25.1515718882131,0.24350365036051114
1872.127424414254,14.542633611387828,23.978542903638235,0.20446684524747344
1630.8604110972256,15.269141979691506,23.908104309060704,0.21416235424132424
1716.0901109617537,14.717440036745025,23.760525458630514,0.2316554593110523
1933.4140182404376,14.149418740022256,21.70440956236481,0.22830484889308342
1725.230794351215,13.321625089391857,21.929011292168695,0.20908836779646994
1769.4635045954626,14.096916964128631,25.242398272855734,0.2007056526106742
1840.5600339537198,13.612333300666632,22.02768846704574,0.2519608490958372
1688.5887687673123,15.15049796305937,26.11483445133455,0.277712140371091
1569.732590165472,14.308449721995904,25.02543453261621,0.25988904562142723
1437.653397036497,13.739005590406853,23.451127748416607,0.2818547876944197
1463.123385225726,13.664342809631545,25.59593803651903,0.26087589607468864
1747.086809342093,14.133793075192914,25.10226787242662,0.29244499620159586
1922.7891208009848,14.846749843644771,21.818485694038422,0.24497425630490424
1775.1668681682434,13.629236253698739,25.558670000959694,0.23363863888142752
1476.3155629438218,13.996620964745388,22.287860334604197,0.2398603220427094
1591.17810277099,13.176497096160022,21.805755813452425,0.257108327557308
1523.0466891332471,14.201986583124832,25.216000171012123,0.23207770666501992
1585.7066562693012,14.951232219836266,22.905954805238697,0.20032330800694104
1495.8277043941594,13.582079413029263,22.438785796250794,0.27944786961071577
1962.815159505642,14.015657101205509,25.423746369760032,0.2074089127887081
1866.4166631526598,14.083260651024041,22.365189359627724,0.26035671211720335
1885.0278399033746,13.704748894352091,22.113368296613796,0.2799308046418067
1756.037832291237,13.153363651917767,24.951360729177807,0.27891156233741393
1783.3479342240405,14.618793886127355,24.22034130164148,0.2894844989844484
1678.9364657748854,13.29707508778467,22.930389698408618,0.2104504706550525
1591.862427509641,12.846757949714377,24.29294616156432,0.2995302562252072
1870.7979294035028,13.450238367876231,22.32045894400329,0.2542362146116208
1718.7328859544398,13.981727419343517,25.74167050742386,0.2208639572702727
1965.7773299350686,14.087758369362607,25.80560652214298,0.25058628043427694
1756.206660096256,13.325401739398387,25.208582780873723,0.2342890717726827
1385.273089294425,13.269176525936357,24.56000762940992,0.29250796738496104
1618.9467822941867,13.274559247065994,25.426526813895194,0.2262937970593055
1862.3646756001408,14.412617460537387,25.42899787399709,0.2649263199652363
1388.9090127186523,14.902335404735709,22.80699471300903,0.2753493081791637
1738.0195560832606,12.701142000963461,25.762406390864,0.2908991473727371
1659.765708711475,12.989512659331517,22.771605882787828,0.28500070096001034
1580.6193780912079,14.349532827795967,22.029348235063708,0.2917479837282702
1434.8222283383702,13.645069108061614,24.794347123909585,0.2670526041951046
1649.3700172627346,13.446649843974386,22.310821536644156,0.2059802209590296
1866.666214579622,14.989709374808669,22.119691953968932,0.25802723937919675
1570.7283911093305,13.337718297857137,24.350388517158322,0.2776554342882129
1747.9375304565754,14.671200254695979,25.232882946533014,0.27216834809099355
1698.204088432778,14.501395905926175,25.762969324270625,0.23682138440819667
1725.110797732614,12.646590245295814,22.04957817546081,0.24389134498771492
1779.1825403197727,14.994680778789496,22.140877666828878,0.2700764648767684
1779.3220621258565,14.991987895250938,24.440242628355954,0.26596798288521795
1345.6701436217652,13.340219723009975,24.875625493924176,0.26868784780057536
1561.3800725503754,13.603279586586693,23.284043865391347,0.26279557174390283
1944.217301921938,14.58360624086064,23.43755314153608,0.2590177985535878
1621.5904881472686,15.224259781547417,25.291826721953953,0.20836535507555476
1745.8231521232694,14.734739120466902,24.58769556483714,0.28039306989832363
1972.0273099621138,14.62519760390796,23.63437604310997,0.28606642039432106
1803.5121357894732,15.217667075578746,25.102084263858796,0.2451091044500159
1511.678630444579,13.351640654426388,25.678115560683253,0.23520226490977292
1883.7774816563501,13.010878776113978,22.220307681474303,0.23342025159873805
1963.7283863304083,13.259491791407134,25.541285214247488,0.2359014581130465
1322.333976368816,14.703163670321057,25.093485856915482,0.2325190710986068
1932.632974278531,14.180755614203816,23.137922574723415,0.25742005055767475
1457.052686399058,14.900695002329696,22.64920442780005,0.29814854773654736
1774.7591052425844,14.715891719538707,23.390288267122845,0.22642967204973166
1705.7856478196702,14.117038006009569,24.409060367644468,0.27643780638922666
1324.629514203023,14.282604836596624,23.59794699537731,0.20882847787536174
1418.459729571494,13.151558451282442,25.101798185161687,0.2708651014586938
1396.3992035049735,13.467907899498055,22.7602900378043,0.2631634919799746
1363.4386290443501,12.51025660705974,24.153955518275712,0.24057254091881078
1887.6052146843126,14.21035927463504,25.909489280267273,0.28121238444924873
1828.0245916325807,12.860975693322597,26.256112794299188,0.26986803137013754
1366.2534891157952,14.260833405153301,25.039298547061208,0.2795694193549655
1900.61312066898,13.436773572358977,23.624252451009465,0.2686346790463146
1425.8463045812762,13.603323487953165,24.291044942428606,0.23054632205512188
1559.3114889510066,13.087786503645004,26.187837924756987,0.2950544206903049
1814.8826398719566,14.35338163181806,24.475417459419962,0.28124152302968436
1339.9276132374732,12.779008746038999,22.47368826056242,0.2397886313259394
1737.1685114031804,12.589296062956118,23.21483137556043,0.2695202125035149
1516.1576411065512,15.055273392473884,22.692178190366423,0.2502588932635328
1735.9408105441764,14.16203259215191,23.046689242397367,0.2717388362124872
1416.5286786778945,15.021246079221994,25.917219115424547,0.2302665188036763
1686.0079430687842,12.510462504927304,25.85094946044235,0.23392818446280694
1358.9326028827322,14.11683773813268,23.767778335392862,0.2278684989120756
1927.6740157996676,12.566017345175014,24.46734485736974,0.28433856839878285
1711.8207337657373,15.26482879034584,22.96107695679823,0.20349138695469957
1882.649207754102,14.801697945880218,23.038156854453266,0.27331660670169
1514.9750137069109,12.848547419828572,23.695583618854656,0.29013815315693137
1962.7158898772173,14.708999043686422,25.448930207164274,0.27958093755997904
